2324.TW, Close: 31.20, RSI(talib): 60.17
2891.TW, Close: 27.05, RSI(talib): 76.77
2408.TW, Close: 70.60, RSI(talib): 60.63
2313.TW, Close: 64.50, RSI(talib): 74.14
2357.TW, Close: 389.00, RSI(talib): 65.13
2887.TW, Close: 18.30, RSI(talib): 62.71
2886.TW, Close: 39.85, RSI(talib): 65.43
3545.TW, Close: 120.00, RSI(talib): 87.62
2417.TW, Close: 38.15, RSI(talib): 63.56
6176.TW, Close: 128.00, RSI(talib): 60.95
6531.TW, Close: 447.50, RSI(talib): 65.77
2329.TW, Close: 48.85, RSI(talib): 65.30
2374.TW, Close: 25.15, RSI(talib): 60.32
2359.TW, Close: 37.50, RSI(talib): 63.35
4938.TW, Close: 81.90, RSI(talib): 71.34
2368.TW, Close: 225.00, RSI(talib): 61.70
3017.TW, Close: 327.00, RSI(talib): 60.87
2401.TW, Close: 35.40, RSI(talib): 72.01
2006.TW, Close: 67.90, RSI(talib): 66.34
2390.TW, Close: 16.20, RSI(talib): 71.45
2812.TW, Close: 15.45, RSI(talib): 81.63
2442.TW, Close: 21.60, RSI(talib): 70.58
2383.TW, Close: 436.00, RSI(talib): 65.45
5258.TW, Close: 142.00, RSI(talib): 62.16
1560.TW, Close: 177.00, RSI(talib): 61.88
2388.TW, Close: 168.50, RSI(talib): 71.24
3661.TW, Close: 3135.00, RSI(talib): 63.21
1313.TW, Close: 16.00, RSI(talib): 70.79
2345.TW, Close: 560.00, RSI(talib): 63.09
6005.TW, Close: 15.45, RSI(talib): 66.81
6191.TW, Close: 62.80, RSI(talib): 63.01
3443.TW, Close: 1740.00, RSI(talib): 64.07
3011.TW, Close: 36.60, RSI(talib): 60.37
1476.TW, Close: 572.00, RSI(talib): 61.37
5269.TW, Close: 1495.00, RSI(talib): 62.22
6669.TW, Close: 1870.00, RSI(talib): 62.92
3015.TW, Close: 51.70, RSI(talib): 68.79
2204.TW, Close: 106.00, RSI(talib): 68.34
3701.TW, Close: 77.80, RSI(talib): 70.02
2405.TW, Close: 18.05, RSI(talib): 62.13
6605.TW, Close: 140.50, RSI(talib): 60.77
1568.TW, Close: 33.80, RSI(talib): 60.73
6412.TW, Close: 147.00, RSI(talib): 78.88
2233.TW, Close: 143.50, RSI(talib): 64.64
2385.TW, Close: 154.50, RSI(talib): 74.69
3005.TW, Close: 109.00, RSI(talib): 83.93
6117.TW, Close: 51.80, RSI(talib): 62.15
3029.TW, Close: 65.30, RSI(talib): 63.82
6197.TW, Close: 87.80, RSI(talib): 60.65
1736.TW, Close: 71.80, RSI(talib): 60.06
3024.TW, Close: 17.40, RSI(talib): 69.51
4967.TW, Close: 88.30, RSI(talib): 62.25
1532.TW, Close: 37.55, RSI(talib): 66.61
3305.TW, Close: 68.20, RSI(talib): 68.97
2355.TW, Close: 51.00, RSI(talib): 85.62
8210.TW, Close: 230.00, RSI(talib): 61.33
9917.TW, Close: 122.50, RSI(talib): 67.35
6139.TW, Close: 149.00, RSI(talib): 69.62
2539.TW, Close: 49.90, RSI(talib): 87.54
6691.TW, Close: 306.50, RSI(talib): 74.34
1229.TW, Close: 67.10, RSI(talib): 71.63
6243.TW, Close: 67.50, RSI(talib): 80.54
5521.TW, Close: 10.05, RSI(talib): 61.83
3715.TW, Close: 99.70, RSI(talib): 70.58
1515.TW, Close: 59.50, RSI(talib): 85.81
2461.TW, Close: 25.35, RSI(talib): 74.71
2211.TW, Close: 75.80, RSI(talib): 66.95
3055.TW, Close: 39.80, RSI(talib): 63.36
2480.TW, Close: 123.50, RSI(talib): 69.19
2369.TW, Close: 23.05, RSI(talib): 66.04
2316.TW, Close: 38.85, RSI(talib): 60.17
4766.TW, Close: 264.50, RSI(talib): 70.96
3257.TW, Close: 76.10, RSI(talib): 68.05
9927.TW, Close: 68.20, RSI(talib): 73.15
2516.TW, Close: 13.00, RSI(talib): 79.20
1307.TW, Close: 26.70, RSI(talib): 68.92
2543.TW, Close: 32.35, RSI(talib): 90.54
3694.TW, Close: 39.90, RSI(talib): 63.13
6108.TW, Close: 21.65, RSI(talib): 74.94
1463.TW, Close: 18.80, RSI(talib): 76.22
--------------
3712.TW failed (('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))).
