2324.TW, Close: 38.95, RSI(talib): 78.68
2890.TW, Close: 19.70, RSI(talib): 65.89
2891.TW, Close: 28.40, RSI(talib): 64.81
2353.TW, Close: 54.00, RSI(talib): 92.52
2885.TW, Close: 27.35, RSI(talib): 70.24
2347.TW, Close: 70.50, RSI(talib): 63.54
2330.TW, Close: 593.00, RSI(talib): 68.46
2408.TW, Close: 78.30, RSI(talib): 71.59
2313.TW, Close: 70.80, RSI(talib): 61.66
2377.TW, Close: 201.50, RSI(talib): 74.82
3711.TW, Close: 135.50, RSI(talib): 66.67
2357.TW, Close: 492.00, RSI(talib): 85.05
6531.TW, Close: 465.50, RSI(talib): 64.29
3006.TW, Close: 106.50, RSI(talib): 70.87
4938.TW, Close: 88.20, RSI(talib): 79.48
3017.TW, Close: 318.00, RSI(talib): 63.82
2454.TW, Close: 1025.00, RSI(talib): 77.36
2515.TW, Close: 13.30, RSI(talib): 65.51
2442.TW, Close: 24.70, RSI(talib): 64.17
6285.TW, Close: 159.00, RSI(talib): 61.97
6239.TW, Close: 142.00, RSI(talib): 68.05
1560.TW, Close: 189.00, RSI(talib): 64.09
2031.TW, Close: 58.20, RSI(talib): 79.27
6005.TW, Close: 16.15, RSI(talib): 66.28
3653.TW, Close: 782.00, RSI(talib): 70.16
3702.TW, Close: 81.40, RSI(talib): 66.98
2059.TW, Close: 910.00, RSI(talib): 67.94
1733.TW, Close: 39.30, RSI(talib): 73.04
1104.TW, Close: 29.80, RSI(talib): 63.00
2458.TW, Close: 160.50, RSI(talib): 64.53
5269.TW, Close: 1795.00, RSI(talib): 71.82
2520.TW, Close: 38.80, RSI(talib): 62.45
2405.TW, Close: 18.30, RSI(talib): 67.31
3008.TW, Close: 2795.00, RSI(talib): 77.50
2385.TW, Close: 176.50, RSI(talib): 63.48
3607.TW, Close: 17.20, RSI(talib): 60.00
6117.TW, Close: 76.60, RSI(talib): 60.67
9939.TW, Close: 123.50, RSI(talib): 68.86
2439.TW, Close: 111.00, RSI(talib): 67.19
3024.TW, Close: 19.70, RSI(talib): 69.28
1532.TW, Close: 41.50, RSI(talib): 77.16
2530.TW, Close: 35.80, RSI(talib): 61.38
3305.TW, Close: 72.30, RSI(talib): 69.51
8210.TW, Close: 265.50, RSI(talib): 61.09
1325.TW, Close: 39.65, RSI(talib): 61.79
6243.TW, Close: 75.20, RSI(talib): 61.08
6756.TW, Close: 263.50, RSI(talib): 71.35
3338.TW, Close: 67.10, RSI(talib): 65.80
3376.TW, Close: 129.00, RSI(talib): 69.32
8011.TW, Close: 23.90, RSI(talib): 64.93
8271.TW, Close: 61.40, RSI(talib): 62.52
2211.TW, Close: 101.50, RSI(talib): 73.20
4766.TW, Close: 280.00, RSI(talib): 65.37
3588.TW, Close: 88.50, RSI(talib): 70.11
3694.TW, Close: 46.85, RSI(talib): 64.05
2365.TW, Close: 15.20, RSI(talib): 66.19
6695.TW, Close: 73.00, RSI(talib): 73.38
6024.TW, Close: 50.90, RSI(talib): 66.85
--------------
1432.TW failed (index 0 is out of bounds for axis 0 with size 0).
9934.TW failed (('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))).
