2891.TW, Close: 26.75, RSI(talib): 61.39
2885.TW, Close: 26.40, RSI(talib): 72.27
2313.TW, Close: 71.90, RSI(talib): 77.85
2455.TW, Close: 167.00, RSI(talib): 60.54
3042.TW, Close: 103.00, RSI(talib): 63.94
3711.TW, Close: 129.50, RSI(talib): 74.30
3682.TW, Close: 7.47, RSI(talib): 75.89
3035.TW, Close: 363.50, RSI(talib): 62.82
3545.TW, Close: 123.00, RSI(talib): 68.85
2417.TW, Close: 39.80, RSI(talib): 61.42
2465.TW, Close: 63.20, RSI(talib): 62.85
2340.TW, Close: 48.40, RSI(talib): 61.81
6531.TW, Close: 452.00, RSI(talib): 60.94
2329.TW, Close: 63.70, RSI(talib): 85.10
2006.TW, Close: 69.50, RSI(talib): 60.23
2812.TW, Close: 15.80, RSI(talib): 77.81
5388.TW, Close: 127.00, RSI(talib): 61.83
2442.TW, Close: 23.15, RSI(talib): 64.53
2492.TW, Close: 136.50, RSI(talib): 73.61
6239.TW, Close: 117.00, RSI(talib): 78.05
1560.TW, Close: 182.00, RSI(talib): 62.00
1514.TW, Close: 77.50, RSI(talib): 77.04
2388.TW, Close: 169.50, RSI(talib): 66.25
1313.TW, Close: 16.40, RSI(talib): 62.53
6005.TW, Close: 15.45, RSI(talib): 69.65
3653.TW, Close: 650.00, RSI(talib): 61.72
6191.TW, Close: 70.00, RSI(talib): 72.73
9919.TW, Close: 29.55, RSI(talib): 94.35
3011.TW, Close: 38.00, RSI(talib): 70.33
1476.TW, Close: 588.00, RSI(talib): 66.15
8213.TW, Close: 44.60, RSI(talib): 65.96
2538.TW, Close: 16.40, RSI(talib): 61.61
9941.TW, Close: 187.00, RSI(talib): 64.84
3015.TW, Close: 52.70, RSI(talib): 74.94
3013.TW, Close: 51.00, RSI(talib): 60.42
6605.TW, Close: 146.00, RSI(talib): 63.22
1568.TW, Close: 34.95, RSI(talib): 60.46
6412.TW, Close: 143.00, RSI(talib): 60.27
2385.TW, Close: 170.00, RSI(talib): 76.32
3005.TW, Close: 100.50, RSI(talib): 65.95
6117.TW, Close: 75.90, RSI(talib): 71.56
9939.TW, Close: 122.00, RSI(talib): 80.77
3024.TW, Close: 17.90, RSI(talib): 70.02
1519.TW, Close: 340.00, RSI(talib): 67.24
2387.TW, Close: 55.10, RSI(talib): 64.35
1532.TW, Close: 40.20, RSI(talib): 82.64
2530.TW, Close: 33.00, RSI(talib): 85.00
3305.TW, Close: 68.30, RSI(talib): 63.19
2355.TW, Close: 53.20, RSI(talib): 77.51
1618.TW, Close: 30.30, RSI(talib): 64.10
2539.TW, Close: 49.95, RSI(talib): 66.60
3051.TW, Close: 38.80, RSI(talib): 75.34
6691.TW, Close: 324.50, RSI(talib): 67.44
1229.TW, Close: 68.50, RSI(talib): 75.59
6243.TW, Close: 71.70, RSI(talib): 63.78
5521.TW, Close: 11.10, RSI(talib): 63.95
5469.TW, Close: 62.10, RSI(talib): 77.49
1616.TW, Close: 14.85, RSI(talib): 85.82
3583.TW, Close: 215.50, RSI(talib): 64.02
1515.TW, Close: 54.10, RSI(talib): 68.91
2211.TW, Close: 87.80, RSI(talib): 87.57
2480.TW, Close: 124.00, RSI(talib): 62.02
2369.TW, Close: 23.30, RSI(talib): 64.81
6426.TW, Close: 84.40, RSI(talib): 75.81
3518.TW, Close: 40.70, RSI(talib): 73.36
9927.TW, Close: 71.50, RSI(talib): 72.61
2516.TW, Close: 11.70, RSI(talib): 61.06
6189.TW, Close: 59.70, RSI(talib): 69.61
2537.TW, Close: 8.99, RSI(talib): 72.50
1307.TW, Close: 27.00, RSI(talib): 62.80
2543.TW, Close: 29.95, RSI(talib): 64.34
3694.TW, Close: 41.35, RSI(talib): 60.07
6108.TW, Close: 22.10, RSI(talib): 68.42
6695.TW, Close: 59.00, RSI(talib): 60.86
2488.TW, Close: 40.75, RSI(talib): 62.68
6805.TW, Close: 392.50, RSI(talib): 63.44
--------------
3025.TW failed (index 0 is out of bounds for axis 0 with size 0).
3308.TW failed (index 0 is out of bounds for axis 0 with size 0).
