2455.TW, Close: 155.00, RSI(talib): 62.25
2886.TW, Close: 38.50, RSI(talib): 66.94
3035.TW, Close: 343.00, RSI(talib): 60.29
6531.TW, Close: 390.00, RSI(talib): 60.44
4938.TW, Close: 77.90, RSI(talib): 61.72
2368.TW, Close: 223.00, RSI(talib): 63.44
2809.TW, Close: 38.00, RSI(talib): 62.25
2812.TW, Close: 14.95, RSI(talib): 62.58
2344.TW, Close: 28.35, RSI(talib): 69.05
1477.TW, Close: 360.00, RSI(talib): 69.49
1319.TW, Close: 83.40, RSI(talib): 78.63
5258.TW, Close: 127.00, RSI(talib): 61.57
2492.TW, Close: 108.00, RSI(talib): 63.65
1560.TW, Close: 164.50, RSI(talib): 75.67
3661.TW, Close: 2770.00, RSI(talib): 70.52
2345.TW, Close: 545.00, RSI(talib): 66.47
2449.TW, Close: 83.10, RSI(talib): 61.91
1808.TW, Close: 92.70, RSI(talib): 61.42
3443.TW, Close: 1695.00, RSI(talib): 74.42
2105.TW, Close: 44.15, RSI(talib): 73.77
2363.TW, Close: 47.70, RSI(talib): 75.48
3011.TW, Close: 37.15, RSI(talib): 60.02
6591.TW, Close: 54.40, RSI(talib): 67.20
6669.TW, Close: 1645.00, RSI(talib): 61.73
8112.TW, Close: 54.30, RSI(talib): 61.27
1773.TW, Close: 134.50, RSI(talib): 61.14
9941.TW, Close: 186.00, RSI(talib): 61.33
3013.TW, Close: 47.60, RSI(talib): 60.34
1568.TW, Close: 31.95, RSI(talib): 69.62
6196.TW, Close: 141.50, RSI(talib): 60.71
2385.TW, Close: 123.00, RSI(talib): 75.71
2486.TW, Close: 51.40, RSI(talib): 64.53
3005.TW, Close: 79.00, RSI(talib): 63.55
6117.TW, Close: 47.50, RSI(talib): 66.62
3029.TW, Close: 65.10, RSI(talib): 72.12
6197.TW, Close: 78.10, RSI(talib): 67.82
3346.TW, Close: 52.70, RSI(talib): 65.09
4967.TW, Close: 72.90, RSI(talib): 63.11
5225.TW, Close: 63.10, RSI(talib): 71.25
3025.TW, Close: 47.00, RSI(talib): 64.78
4763.TW, Close: 1185.00, RSI(talib): 70.02
2530.TW, Close: 27.15, RSI(talib): 62.74
8210.TW, Close: 227.50, RSI(talib): 62.98
9917.TW, Close: 114.50, RSI(talib): 71.13
6139.TW, Close: 108.00, RSI(talib): 61.96
2539.TW, Close: 42.40, RSI(talib): 61.96
3051.TW, Close: 31.30, RSI(talib): 63.61
6691.TW, Close: 283.00, RSI(talib): 69.66
2427.TW, Close: 28.15, RSI(talib): 68.43
3715.TW, Close: 103.00, RSI(talib): 79.78
6112.TW, Close: 68.10, RSI(talib): 65.96
3014.TW, Close: 165.50, RSI(talib): 61.13
4581.TW, Close: 72.80, RSI(talib): 63.18
8271.TW, Close: 60.30, RSI(talib): 66.78
3055.TW, Close: 38.15, RSI(talib): 61.63
1603.TW, Close: 41.15, RSI(talib): 76.99
2480.TW, Close: 117.00, RSI(talib): 65.16
1604.TW, Close: 29.40, RSI(talib): 79.07
2516.TW, Close: 8.53, RSI(talib): 60.54
2025.TW, Close: 7.92, RSI(talib): 66.10
3450.TW, Close: 61.00, RSI(talib): 70.84
2543.TW, Close: 15.30, RSI(talib): 67.25
1324.TW, Close: 16.95, RSI(talib): 68.71
2365.TW, Close: 12.15, RSI(talib): 67.53
--------------
1513.TW failed (index 0 is out of bounds for axis 0 with size 0).
2367.TW failed (inputs are all NaN).
