2891.TW, Close: 26.85, RSI(talib): 74.93
2357.TW, Close: 392.50, RSI(talib): 61.30
2887.TW, Close: 18.00, RSI(talib): 60.61
2886.TW, Close: 39.20, RSI(talib): 64.96
3545.TW, Close: 114.00, RSI(talib): 80.71
2417.TW, Close: 38.20, RSI(talib): 68.38
6176.TW, Close: 127.50, RSI(talib): 61.27
6531.TW, Close: 456.00, RSI(talib): 64.48
2329.TW, Close: 48.60, RSI(talib): 61.00
2374.TW, Close: 25.25, RSI(talib): 60.09
2359.TW, Close: 37.40, RSI(talib): 61.18
4938.TW, Close: 80.80, RSI(talib): 66.37
2368.TW, Close: 221.50, RSI(talib): 60.34
2006.TW, Close: 69.00, RSI(talib): 70.36
2390.TW, Close: 16.40, RSI(talib): 64.30
2812.TW, Close: 15.35, RSI(talib): 66.57
3044.TW, Close: 196.00, RSI(talib): 60.09
2442.TW, Close: 20.85, RSI(talib): 67.64
2388.TW, Close: 164.00, RSI(talib): 68.82
1313.TW, Close: 16.20, RSI(talib): 70.83
6005.TW, Close: 15.20, RSI(talib): 61.46
3443.TW, Close: 1735.00, RSI(talib): 60.11
2105.TW, Close: 46.55, RSI(talib): 63.33
1476.TW, Close: 578.00, RSI(talib): 68.79
5269.TW, Close: 1525.00, RSI(talib): 67.73
6669.TW, Close: 1830.00, RSI(talib): 62.17
3015.TW, Close: 51.50, RSI(talib): 69.01
2204.TW, Close: 105.50, RSI(talib): 65.81
3701.TW, Close: 75.60, RSI(talib): 65.12
6412.TW, Close: 139.50, RSI(talib): 77.17
2385.TW, Close: 152.50, RSI(talib): 89.71
3005.TW, Close: 90.50, RSI(talib): 64.65
3024.TW, Close: 16.60, RSI(talib): 60.28
1519.TW, Close: 273.00, RSI(talib): 64.32
1532.TW, Close: 37.40, RSI(talib): 61.99
3305.TW, Close: 65.10, RSI(talib): 62.38
2364.TW, Close: 138.50, RSI(talib): 64.85
2355.TW, Close: 46.65, RSI(talib): 73.70
8210.TW, Close: 229.50, RSI(talib): 60.76
2539.TW, Close: 47.95, RSI(talib): 80.86
6691.TW, Close: 312.00, RSI(talib): 74.58
1229.TW, Close: 64.40, RSI(talib): 68.45
6243.TW, Close: 67.40, RSI(talib): 71.03
5521.TW, Close: 9.94, RSI(talib): 61.80
3715.TW, Close: 93.40, RSI(talib): 61.60
1515.TW, Close: 59.90, RSI(talib): 84.24
2461.TW, Close: 25.10, RSI(talib): 76.01
2211.TW, Close: 74.30, RSI(talib): 60.88
3055.TW, Close: 40.60, RSI(talib): 64.48
2480.TW, Close: 122.00, RSI(talib): 61.67
2369.TW, Close: 22.80, RSI(talib): 61.68
4766.TW, Close: 270.00, RSI(talib): 79.68
3257.TW, Close: 76.40, RSI(talib): 61.46
9927.TW, Close: 68.20, RSI(talib): 72.53
2516.TW, Close: 10.80, RSI(talib): 65.53
1307.TW, Close: 26.95, RSI(talib): 66.23
2543.TW, Close: 33.40, RSI(talib): 88.11
3694.TW, Close: 36.85, RSI(talib): 63.42
6108.TW, Close: 20.80, RSI(talib): 62.04
--------------
2356.TW failed (index 0 is out of bounds for axis 0 with size 0).
8926.TW failed (inputs are all NaN).
