2891.TW, Close: 26.85, RSI(talib): 76.49
2313.TW, Close: 63.00, RSI(talib): 65.55    !
2357.TW, Close: 391.00, RSI(talib): 66.39
2887.TW, Close: 18.05, RSI(talib): 60.67
2886.TW, Close: 39.20, RSI(talib): 66.13
3035.TW, Close: 345.00, RSI(talib): 61.46
3545.TW, Close: 118.50, RSI(talib): 86.31   !
2417.TW, Close: 37.80, RSI(talib): 64.96
6531.TW, Close: 449.50, RSI(talib): 69.36
2329.TW, Close: 49.05, RSI(talib): 64.56
2374.TW, Close: 25.15, RSI(talib): 62.04
2359.TW, Close: 37.65, RSI(talib): 62.46
4938.TW, Close: 81.10, RSI(talib): 70.68
2368.TW, Close: 223.50, RSI(talib): 61.14
2401.TW, Close: 35.65, RSI(talib): 68.38    !
2006.TW, Close: 68.60, RSI(talib): 69.87
2390.TW, Close: 17.05, RSI(talib): 66.96    !
2812.TW, Close: 15.40, RSI(talib): 80.67    !
3044.TW, Close: 192.50, RSI(talib): 61.82
2442.TW, Close: 21.05, RSI(talib): 68.64
1560.TW, Close: 177.50, RSI(talib): 61.70
2388.TW, Close: 166.00, RSI(talib): 70.66
3661.TW, Close: 3185.00, RSI(talib): 66.47
1313.TW, Close: 16.15, RSI(talib): 73.09
6005.TW, Close: 15.20, RSI(talib): 66.36
6191.TW, Close: 64.60, RSI(talib): 63.08
3443.TW, Close: 1715.00, RSI(talib): 67.27
2105.TW, Close: 45.65, RSI(talib): 68.88
3011.TW, Close: 37.05, RSI(talib): 61.47
1476.TW, Close: 572.00, RSI(talib): 65.52
5269.TW, Close: 1490.00, RSI(talib): 67.15
6669.TW, Close: 1845.00, RSI(talib): 62.55
3015.TW, Close: 51.50, RSI(talib): 68.81
2204.TW, Close: 106.00, RSI(talib): 67.98
3701.TW, Close: 74.80, RSI(talib): 73.42
1568.TW, Close: 34.60, RSI(talib): 61.02
6412.TW, Close: 142.00, RSI(talib): 77.10   !
2233.TW, Close: 144.00, RSI(talib): 60.44
2385.TW, Close: 155.00, RSI(talib): 72.99
3005.TW, Close: 99.50, RSI(talib): 77.74    !
3029.TW, Close: 65.90, RSI(talib): 61.07
3024.TW, Close: 17.05, RSI(talib): 62.32
4967.TW, Close: 90.90, RSI(talib): 61.49
1519.TW, Close: 263.50, RSI(talib): 60.75
1532.TW, Close: 37.20, RSI(talib): 69.83
3305.TW, Close: 67.60, RSI(talib): 63.24
2364.TW, Close: 128.00, RSI(talib): 60.45
2355.TW, Close: 51.30, RSI(talib): 81.17    !
8210.TW, Close: 231.50, RSI(talib): 61.25
6139.TW, Close: 143.50, RSI(talib): 63.93
2539.TW, Close: 48.90, RSI(talib): 82.60    !
6691.TW, Close: 313.50, RSI(talib): 73.51
1229.TW, Close: 65.50, RSI(talib): 66.98
6243.TW, Close: 69.90, RSI(talib): 78.67    !
5521.TW, Close: 9.83, RSI(talib): 64.23
3715.TW, Close: 102.50, RSI(talib): 63.44
1616.TW, Close: 10.75, RSI(talib): 62.56
1515.TW, Close: 59.90, RSI(talib): 86.24
2461.TW, Close: 24.95, RSI(talib): 78.44
2211.TW, Close: 75.40, RSI(talib): 61.66
3055.TW, Close: 40.85, RSI(talib): 62.84
6451.TW, Close: 146.00, RSI(talib): 62.81
2480.TW, Close: 122.00, RSI(talib): 68.85
2369.TW, Close: 23.25, RSI(talib): 63.80
4766.TW, Close: 263.00, RSI(talib): 77.16
3257.TW, Close: 77.20, RSI(talib): 66.76
9927.TW, Close: 67.90, RSI(talib): 74.00
2516.TW, Close: 11.85, RSI(talib): 73.10    !
1307.TW, Close: 27.05, RSI(talib): 67.31
2543.TW, Close: 34.55, RSI(talib): 90.08
3694.TW, Close: 36.30, RSI(talib): 67.09
6108.TW, Close: 21.60, RSI(talib): 70.92    !
--------------
3023.TW failed (inputs are all NaN).
