2324.TW, Close: 40.20, RSI(talib): 76.43
2891.TW, Close: 28.10, RSI(talib): 63.58
2353.TW, Close: 54.20, RSI(talib): 90.56
2885.TW, Close: 27.15, RSI(talib): 65.70
2347.TW, Close: 70.30, RSI(talib): 62.97
2330.TW, Close: 592.00, RSI(talib): 64.24
2408.TW, Close: 79.70, RSI(talib): 68.34
2313.TW, Close: 72.80, RSI(talib): 60.91
2377.TW, Close: 200.00, RSI(talib): 71.69
3711.TW, Close: 133.50, RSI(talib): 64.59
2357.TW, Close: 491.50, RSI(talib): 81.93
6531.TW, Close: 472.00, RSI(talib): 60.74
3006.TW, Close: 106.50, RSI(talib): 61.11
4938.TW, Close: 89.50, RSI(talib): 76.11
1722.TW, Close: 66.60, RSI(talib): 61.03
2454.TW, Close: 1040.00, RSI(talib): 69.84
2515.TW, Close: 13.35, RSI(talib): 65.03
2442.TW, Close: 25.00, RSI(talib): 66.28
6285.TW, Close: 158.50, RSI(talib): 61.03
6239.TW, Close: 143.50, RSI(talib): 77.52
1560.TW, Close: 190.50, RSI(talib): 62.97
2031.TW, Close: 60.60, RSI(talib): 78.67
6005.TW, Close: 16.10, RSI(talib): 63.71
3653.TW, Close: 741.00, RSI(talib): 64.84
1210.TW, Close: 57.50, RSI(talib): 61.04
3702.TW, Close: 85.00, RSI(talib): 65.29
2059.TW, Close: 942.00, RSI(talib): 62.25
1733.TW, Close: 39.30, RSI(talib): 94.81
1104.TW, Close: 29.60, RSI(talib): 65.51
2458.TW, Close: 164.00, RSI(talib): 61.93
6669.TW, Close: 1825.00, RSI(talib): 60.43
2520.TW, Close: 39.10, RSI(talib): 61.79
2405.TW, Close: 19.05, RSI(talib): 68.59
3008.TW, Close: 2810.00, RSI(talib): 75.47
2385.TW, Close: 180.50, RSI(talib): 67.74
1432.TW, Close: 18.95, RSI(talib): 62.28
3607.TW, Close: 17.15, RSI(talib): 60.66
6117.TW, Close: 75.70, RSI(talib): 63.61
9939.TW, Close: 125.00, RSI(talib): 67.77
2439.TW, Close: 117.50, RSI(talib): 60.92
3024.TW, Close: 18.70, RSI(talib): 67.54
1532.TW, Close: 41.90, RSI(talib): 74.83
2530.TW, Close: 34.50, RSI(talib): 62.31
3305.TW, Close: 76.30, RSI(talib): 63.77
8210.TW, Close: 266.00, RSI(talib): 65.14
1325.TW, Close: 40.70, RSI(talib): 60.90
6243.TW, Close: 74.60, RSI(talib): 60.92
6756.TW, Close: 266.50, RSI(talib): 71.17
5521.TW, Close: 13.55, RSI(talib): 60.26
8011.TW, Close: 23.10, RSI(talib): 66.11
2211.TW, Close: 101.00, RSI(talib): 83.13
3694.TW, Close: 47.65, RSI(talib): 67.20
2365.TW, Close: 14.75, RSI(talib): 66.19
6695.TW, Close: 74.00, RSI(talib): 70.46
2362.TW, Close: 37.45, RSI(talib): 67.18
--------------
8213.TW failed (index 0 is out of bounds for axis 0 with size 0).
9934.TW failed (index 0 is out of bounds for axis 0 with size 0).
