2006.TW, Close: 65.00, RSI(talib): 65.75
2390.TW, Close: 15.10, RSI(talib): 60.88
2515.TW, Close: 11.70, RSI(talib): 64.51
3704.TW, Close: 54.60, RSI(talib): 64.34
3036.TW, Close: 118.50, RSI(talib): 68.01
5258.TW, Close: 129.50, RSI(talib): 68.61
1560.TW, Close: 162.50, RSI(talib): 63.04
2363.TW, Close: 49.80, RSI(talib): 62.14
2458.TW, Close: 144.00, RSI(talib): 65.12
5269.TW, Close: 1315.00, RSI(talib): 63.36
2233.TW, Close: 134.00, RSI(talib): 63.33
2385.TW, Close: 124.50, RSI(talib): 65.28
6197.TW, Close: 83.10, RSI(talib): 66.92
4967.TW, Close: 75.20, RSI(talib): 61.84
2530.TW, Close: 27.00, RSI(talib): 61.54
2364.TW, Close: 138.50, RSI(talib): 68.86
9917.TW, Close: 118.00, RSI(talib): 69.39
6139.TW, Close: 127.00, RSI(talib): 74.33
2539.TW, Close: 43.50, RSI(talib): 65.02
3094.TW, Close: 37.10, RSI(talib): 63.13
8110.TW, Close: 14.90, RSI(talib): 61.01
5521.TW, Close: 9.22, RSI(talib): 84.80
2460.TW, Close: 27.75, RSI(talib): 65.33
2516.TW, Close: 9.19, RSI(talib): 69.45
2816.TW, Close: 35.65, RSI(talib): 69.17
2025.TW, Close: 7.80, RSI(talib): 66.52
2543.TW, Close: 19.10, RSI(talib): 72.91
1324.TW, Close: 18.55, RSI(talib): 71.37
--------------
2393.TW failed (('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))).
