2890.TW, Close: 20.00, RSI(talib): 76.18
2891.TW, Close: 28.15, RSI(talib): 71.58
2353.TW, Close: 37.00, RSI(talib): 65.62
2885.TW, Close: 27.00, RSI(talib): 77.10
9958.TW, Close: 172.00, RSI(talib): 65.42
2330.TW, Close: 585.00, RSI(talib): 60.98
2313.TW, Close: 72.90, RSI(talib): 72.54
3711.TW, Close: 131.00, RSI(talib): 69.10
2357.TW, Close: 406.00, RSI(talib): 67.24
2465.TW, Close: 68.00, RSI(talib): 66.54
6176.TW, Close: 134.50, RSI(talib): 67.46
3041.TW, Close: 31.75, RSI(talib): 63.27
2329.TW, Close: 58.50, RSI(talib): 66.01
2374.TW, Close: 27.05, RSI(talib): 64.01
2359.TW, Close: 40.50, RSI(talib): 60.95
4938.TW, Close: 84.50, RSI(talib): 79.22
3596.TW, Close: 181.50, RSI(talib): 80.27
2607.TW, Close: 33.10, RSI(talib): 64.32
2401.TW, Close: 34.85, RSI(talib): 63.17
2006.TW, Close: 72.00, RSI(talib): 63.99
2812.TW, Close: 16.20, RSI(talib): 72.52
3044.TW, Close: 206.00, RSI(talib): 66.17
2454.TW, Close: 996.00, RSI(talib): 67.16
2515.TW, Close: 12.20, RSI(talib): 64.59
5388.TW, Close: 137.00, RSI(talib): 76.78
2442.TW, Close: 23.80, RSI(talib): 60.52
6285.TW, Close: 165.50, RSI(talib): 78.70
3704.TW, Close: 53.10, RSI(talib): 60.01
1319.TW, Close: 85.10, RSI(talib): 62.83
6239.TW, Close: 152.50, RSI(talib): 92.39
1514.TW, Close: 87.20, RSI(talib): 87.57
3661.TW, Close: 3440.00, RSI(talib): 62.10
2031.TW, Close: 56.40, RSI(talib): 62.67
6005.TW, Close: 16.20, RSI(talib): 75.94
2449.TW, Close: 89.00, RSI(talib): 68.61
4906.TW, Close: 36.20, RSI(talib): 66.56
6191.TW, Close: 72.90, RSI(talib): 74.05
1524.TW, Close: 35.10, RSI(talib): 67.79
3702.TW, Close: 80.20, RSI(talib): 68.32
2363.TW, Close: 47.50, RSI(talib): 61.20
1733.TW, Close: 32.60, RSI(talib): 78.57
1522.TW, Close: 43.45, RSI(talib): 64.10
8213.TW, Close: 44.75, RSI(talib): 62.93
2425.TW, Close: 51.80, RSI(talib): 63.81
2458.TW, Close: 154.00, RSI(talib): 62.51
5269.TW, Close: 1635.00, RSI(talib): 66.90
8112.TW, Close: 68.00, RSI(talib): 89.40
3015.TW, Close: 52.70, RSI(talib): 60.08
2520.TW, Close: 38.55, RSI(talib): 66.70
2204.TW, Close: 120.50, RSI(talib): 66.35
6605.TW, Close: 158.50, RSI(talib): 75.84
2385.TW, Close: 182.50, RSI(talib): 79.47
3005.TW, Close: 108.50, RSI(talib): 72.99
6117.TW, Close: 72.50, RSI(talib): 68.50
9939.TW, Close: 123.50, RSI(talib): 67.46
1519.TW, Close: 347.50, RSI(talib): 67.85
2387.TW, Close: 58.50, RSI(talib): 62.19
2530.TW, Close: 35.60, RSI(talib): 86.22
3305.TW, Close: 69.80, RSI(talib): 64.30
1612.TW, Close: 28.55, RSI(talib): 72.03
6789.TW, Close: 297.50, RSI(talib): 62.32
2355.TW, Close: 51.10, RSI(talib): 62.93
8210.TW, Close: 259.00, RSI(talib): 60.61
6139.TW, Close: 158.50, RSI(talib): 64.32
1618.TW, Close: 34.00, RSI(talib): 65.80
2539.TW, Close: 49.30, RSI(talib): 63.13
3051.TW, Close: 40.70, RSI(talib): 66.19
6691.TW, Close: 352.00, RSI(talib): 72.02
1229.TW, Close: 67.00, RSI(talib): 60.42
3338.TW, Close: 61.30, RSI(talib): 61.60
5521.TW, Close: 14.50, RSI(talib): 84.87
5469.TW, Close: 62.80, RSI(talib): 68.98
1616.TW, Close: 14.65, RSI(talib): 64.92
8011.TW, Close: 22.40, RSI(talib): 68.78
8271.TW, Close: 62.30, RSI(talib): 60.78
2211.TW, Close: 99.00, RSI(talib): 85.07
2316.TW, Close: 37.90, RSI(talib): 60.53
4766.TW, Close: 287.00, RSI(talib): 73.83
2516.TW, Close: 13.25, RSI(talib): 66.60
6189.TW, Close: 60.90, RSI(talib): 70.68
2537.TW, Close: 9.14, RSI(talib): 72.17
2816.TW, Close: 39.05, RSI(talib): 60.52
3622.TW, Close: 46.05, RSI(talib): 72.06
3694.TW, Close: 44.00, RSI(talib): 63.38
2365.TW, Close: 14.30, RSI(talib): 78.57
1339.TW, Close: 69.50, RSI(talib): 61.06
5515.TW, Close: 18.00, RSI(talib): 90.96
--------------
3682.TW failed (index 0 is out of bounds for axis 0 with size 0).
