--------------
Fri Mar 22 19:58:00 2024 TW Stock List
--------------
2324.TW, Close: 38.65, RSI(talib): 61.58
6189.TW, Close: 86.50, RSI(talib): 60.17
1307.TW, Close: 27.85, RSI(talib): 63.73
2852.TW, Close: 19.40, RSI(talib): 64.77
6585.TW, Close: 184.00, RSI(talib): 76.13
1339.TW, Close: 70.00, RSI(talib): 60.60
6216.TW, Close: 36.75, RSI(talib): 70.34
2488.TW, Close: 45.30, RSI(talib): 69.51
2467.TW, Close: 125.50, RSI(talib): 61.15
2501.TW, Close: 20.70, RSI(talib): 78.89
2362.TW, Close: 41.90, RSI(talib): 62.11
6668.TW, Close: 59.30, RSI(talib): 65.04
2528.TW, Close: 42.00, RSI(talib): 71.96
6869.TW, Close: 132.50, RSI(talib): 62.64
2020.TW, Close: 37.90, RSI(talib): 65.04
--------------
2889.TW failed (('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))).
1727.TW failed (('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))).
3308.TW failed (index 0 is out of bounds for axis 0 with size 0).
