2353.TW, Close: 47.20, RSI(talib): 61.32
9958.TW, Close: 189.00, RSI(talib): 62.00
6531.TW, Close: 489.00, RSI(talib): 61.20
2515.TW, Close: 13.00, RSI(talib): 60.35
2404.TW, Close: 276.50, RSI(talib): 61.96
3661.TW, Close: 3650.00, RSI(talib): 62.01
1808.TW, Close: 107.50, RSI(talib): 63.20
2538.TW, Close: 15.90, RSI(talib): 65.41
5269.TW, Close: 1910.00, RSI(talib): 66.02
2520.TW, Close: 39.25, RSI(talib): 61.19
6412.TW, Close: 157.00, RSI(talib): 62.19
2385.TW, Close: 185.00, RSI(talib): 63.02
3167.TW, Close: 55.50, RSI(talib): 73.47
1432.TW, Close: 18.80, RSI(talib): 61.21
6117.TW, Close: 77.50, RSI(talib): 61.19
9939.TW, Close: 125.50, RSI(talib): 69.25
5225.TW, Close: 66.90, RSI(talib): 68.43
3025.TW, Close: 57.70, RSI(talib): 67.01
1519.TW, Close: 367.00, RSI(talib): 62.98
2530.TW, Close: 37.30, RSI(talib): 60.25
6139.TW, Close: 158.50, RSI(talib): 63.94
1325.TW, Close: 42.95, RSI(talib): 60.53
3032.TW, Close: 72.50, RSI(talib): 66.05
9934.TW, Close: 15.95, RSI(talib): 66.82
2461.TW, Close: 23.40, RSI(talib): 62.03
2211.TW, Close: 103.50, RSI(talib): 63.45
3055.TW, Close: 45.80, RSI(talib): 77.40
2460.TW, Close: 30.20, RSI(talib): 67.16
2537.TW, Close: 9.39, RSI(talib): 69.23
3588.TW, Close: 90.30, RSI(talib): 60.31
6695.TW, Close: 84.50, RSI(talib): 66.58
6805.TW, Close: 472.00, RSI(talib): 65.71
2467.TW, Close: 68.80, RSI(talib): 69.75
2362.TW, Close: 45.00, RSI(talib): 70.54
6024.TW, Close: 50.20, RSI(talib): 60.96
8467.TW, Close: 180.00, RSI(talib): 80.84
--------------
3027.TW failed (inputs are all NaN).
