2324.TW, Close: 37.30, RSI(talib): 62.68
2891.TW, Close: 28.15, RSI(talib): 62.93
2353.TW, Close: 49.00, RSI(talib): 72.19
2357.TW, Close: 454.00, RSI(talib): 64.68
6176.TW, Close: 139.50, RSI(talib): 66.98
6531.TW, Close: 467.00, RSI(talib): 60.45
3017.TW, Close: 319.00, RSI(talib): 61.07
8163.TW, Close: 53.50, RSI(talib): 60.54
1722.TW, Close: 67.90, RSI(talib): 63.24
2515.TW, Close: 13.25, RSI(talib): 63.04
2611.TW, Close: 18.50, RSI(talib): 61.87
1210.TW, Close: 58.20, RSI(talib): 63.84
9919.TW, Close: 29.60, RSI(talib): 61.48
1733.TW, Close: 37.60, RSI(talib): 65.78
8081.TW, Close: 268.00, RSI(talib): 60.31
6412.TW, Close: 153.50, RSI(talib): 69.90
3167.TW, Close: 52.30, RSI(talib): 66.78
1432.TW, Close: 19.35, RSI(talib): 67.62
6117.TW, Close: 79.00, RSI(talib): 67.28
1532.TW, Close: 41.00, RSI(talib): 66.14
2530.TW, Close: 37.70, RSI(talib): 72.60
1612.TW, Close: 29.50, RSI(talib): 66.20
6139.TW, Close: 161.00, RSI(talib): 60.40
1325.TW, Close: 47.75, RSI(talib): 65.69
6756.TW, Close: 265.00, RSI(talib): 65.92
3338.TW, Close: 64.00, RSI(talib): 64.77
5521.TW, Close: 14.25, RSI(talib): 62.90
9934.TW, Close: 16.10, RSI(talib): 83.21
8011.TW, Close: 23.90, RSI(talib): 67.79
2211.TW, Close: 105.00, RSI(talib): 68.76
2537.TW, Close: 9.30, RSI(talib): 72.20
6108.TW, Close: 22.70, RSI(talib): 63.83
2365.TW, Close: 14.50, RSI(talib): 64.87
6695.TW, Close: 77.80, RSI(talib): 70.06
2467.TW, Close: 63.80, RSI(talib): 66.29
5515.TW, Close: 17.70, RSI(talib): 65.71
2362.TW, Close: 42.00, RSI(talib): 78.06
1466.TW, Close: 14.70, RSI(talib): 64.60
--------------
1806.TW failed (('Connection aborted.', RemoteDisconnected('Remote end closed connection without response'))).
