2324.TW, Close: 39.55, RSI(talib): 73.21
2891.TW, Close: 28.35, RSI(talib): 66.45
2353.TW, Close: 52.30, RSI(talib): 90.40
2885.TW, Close: 27.75, RSI(talib): 74.75
2330.TW, Close: 593.00, RSI(talib): 68.76
2408.TW, Close: 76.50, RSI(talib): 64.23
2377.TW, Close: 198.00, RSI(talib): 76.88
3711.TW, Close: 133.50, RSI(talib): 67.51
2357.TW, Close: 485.00, RSI(talib): 82.97
6531.TW, Close: 459.50, RSI(talib): 61.20
4938.TW, Close: 87.40, RSI(talib): 65.49
3017.TW, Close: 329.50, RSI(talib): 67.94
1722.TW, Close: 68.70, RSI(talib): 64.49
2454.TW, Close: 981.00, RSI(talib): 66.04
2515.TW, Close: 13.50, RSI(talib): 64.09
5388.TW, Close: 136.00, RSI(talib): 60.36
2442.TW, Close: 25.15, RSI(talib): 61.91
6239.TW, Close: 136.50, RSI(talib): 62.91
1560.TW, Close: 190.00, RSI(talib): 62.75
2031.TW, Close: 57.30, RSI(talib): 61.57
6005.TW, Close: 16.30, RSI(talib): 71.90
3653.TW, Close: 734.00, RSI(talib): 70.95
1210.TW, Close: 58.90, RSI(talib): 62.76
2059.TW, Close: 890.00, RSI(talib): 62.08
1733.TW, Close: 41.20, RSI(talib): 75.17
1104.TW, Close: 29.70, RSI(talib): 63.22
2458.TW, Close: 159.50, RSI(talib): 63.05
5269.TW, Close: 1745.00, RSI(talib): 72.97
6412.TW, Close: 148.00, RSI(talib): 67.74
3008.TW, Close: 2785.00, RSI(talib): 78.09
3167.TW, Close: 54.20, RSI(talib): 69.14
3005.TW, Close: 108.00, RSI(talib): 64.17
4746.TW, Close: 102.00, RSI(talib): 60.28
6117.TW, Close: 77.20, RSI(talib): 63.97
9939.TW, Close: 122.50, RSI(talib): 66.83
3024.TW, Close: 18.40, RSI(talib): 62.98
1532.TW, Close: 42.15, RSI(talib): 74.20
1612.TW, Close: 28.95, RSI(talib): 61.35
8210.TW, Close: 259.00, RSI(talib): 63.44
6139.TW, Close: 163.50, RSI(talib): 67.78
6243.TW, Close: 75.20, RSI(talib): 61.91
6756.TW, Close: 285.50, RSI(talib): 72.91
3338.TW, Close: 67.30, RSI(talib): 72.02
5521.TW, Close: 15.30, RSI(talib): 63.97
1535.TW, Close: 56.40, RSI(talib): 60.21
9934.TW, Close: 16.50, RSI(talib): 72.71
8011.TW, Close: 24.30, RSI(talib): 71.35
2316.TW, Close: 38.35, RSI(talib): 60.90
2516.TW, Close: 14.20, RSI(talib): 61.40
3694.TW, Close: 46.85, RSI(talib): 64.36
6585.TW, Close: 134.00, RSI(talib): 60.86
2365.TW, Close: 15.10, RSI(talib): 68.41
6695.TW, Close: 78.20, RSI(talib): 71.02
2467.TW, Close: 68.20, RSI(talib): 62.67
2362.TW, Close: 44.75, RSI(talib): 77.15
6024.TW, Close: 51.20, RSI(talib): 68.16
--------------
4906.TW failed (inputs are all NaN).
2530.TW failed ('NoneType' object has no attribute 'text').
2211.TW failed (inputs are all NaN).
