9958.TW, RSI(talib): 63.36365772064322  !
2882.TW, RSI(talib): 63.04919253521223
2455.TW, RSI(talib): 73.32636094051848
2357.TW, RSI(talib): 61.07931028387672
3035.TW, RSI(talib): 60.36109338588673
2634.TW, RSI(talib): 60.537674524033136
6531.TW, RSI(talib): 60.147908189256405
2897.TW, RSI(talib): 63.2465059775379
2006.TW, RSI(talib): 62.62169540441435
6285.TW, RSI(talib): 61.913776675184685
2383.TW, RSI(talib): 63.649442319478226
2201.TW, RSI(talib): 67.42192778364914
1319.TW, RSI(talib): 72.29342831786028  !
2492.TW, RSI(talib): 77.4326766828861
3661.TW, RSI(talib): 65.13375378851762
2031.TW, RSI(talib): 64.28347758353937
2345.TW, RSI(talib): 62.45759432087426
2436.TW, RSI(talib): 78.07467489361305
2379.TW, RSI(talib): 63.1932456893331
2449.TW, RSI(talib): 66.88891326998068
1808.TW, RSI(talib): 66.74814405059125
2105.TW, RSI(talib): 62.89122677917949
9919.TW, RSI(talib): 70.21964041326827
2363.TW, RSI(talib): 75.68955521251196
3011.TW, RSI(talib): 61.73481375523584
2458.TW, RSI(talib): 69.69842118616592
8081.TW, RSI(talib): 71.80387673770501
2204.TW, RSI(talib): 75.53242702093586
5222.TW, RSI(talib): 68.43313104498236
3043.TW, RSI(talib): 63.97800369749458
6117.TW, RSI(talib): 66.25741404393712
2485.TW, RSI(talib): 80.57127935120188
4967.TW, RSI(talib): 60.78596915902478
5225.TW, RSI(talib): 68.05183440376773  !
1519.TW, RSI(talib): 70.69379354820123
4763.TW, RSI(talib): 69.86415481414974  !
2402.TW, RSI(talib): 75.878988544768
2355.TW, RSI(talib): 60.78819381097852
6139.TW, RSI(talib): 61.943345250686235
1618.TW, RSI(talib): 60.32568039988945
1215.TW, RSI(talib): 61.933981000083016
8110.TW, RSI(talib): 65.48693460309713
6243.TW, RSI(talib): 62.29605924423787
6756.TW, RSI(talib): 64.60044157966145
5521.TW, RSI(talib): 66.01862637166766
3715.TW, RSI(talib): 82.86524689880751  !
6209.TW, RSI(talib): 62.586249215743564
5469.TW, RSI(talib): 61.28872558710498  !
3004.TW, RSI(talib): 61.69341897899834
1616.TW, RSI(talib): 75.65264478515421
9934.TW, RSI(talib): 68.60423769702295
3014.TW, RSI(talib): 65.00540661411276
3308.TW, RSI(talib): 68.67286731363829
4766.TW, RSI(talib): 69.84993776619523
3257.TW, RSI(talib): 63.446327330466346
9927.TW, RSI(talib): 66.8339150880994   !
2516.TW, RSI(talib): 70.03056244409765
2816.TW, RSI(talib): 83.18177074468068  !
--------------
2323.TW failed (inputs are all NaN).
