9958.TW, RSI(talib): 70.88200817553596  !
2408.TW, RSI(talib): 66.44782949588965
2455.TW, RSI(talib): 64.1944253542474
2887.TW, RSI(talib): 60.772601040935804
2886.TW, RSI(talib): 60.145124728126774
6531.TW, RSI(talib): 63.21139847874334
3596.TW, RSI(talib): 80.16869294389616
2006.TW, RSI(talib): 67.71531075535083
2344.TW, RSI(talib): 63.70209990301496
3044.TW, RSI(talib): 72.07269208506062
5388.TW, RSI(talib): 66.53584358819174
6285.TW, RSI(talib): 74.2341430226451
1319.TW, RSI(talib): 75.13840373872783  !
2492.TW, RSI(talib): 64.98370181149737
3661.TW, RSI(talib): 66.70963919054475
2031.TW, RSI(talib): 63.69311431200726
2345.TW, RSI(talib): 67.38987243869714
2436.TW, RSI(talib): 61.121751420306246
3034.TW, RSI(talib): 85.4386928631958
2449.TW, RSI(talib): 65.83581469394201
6191.TW, RSI(talib): 67.6161289151428
2105.TW, RSI(talib): 73.24692629739363  !
2363.TW, RSI(talib): 72.65849847792485
2458.TW, RSI(talib): 79.23402497151059
8081.TW, RSI(talib): 87.69780339693179  !
3701.TW, RSI(talib): 60.10491181317919
2405.TW, RSI(talib): 63.18260854118532
6605.TW, RSI(talib): 68.31922223896755
3005.TW, RSI(talib): 62.16975693255738
4763.TW, RSI(talib): 72.84400720411365
6442.TW, RSI(talib): 61.69452140962597
1618.TW, RSI(talib): 64.02423751621963
2539.TW, RSI(talib): 64.30772921018139
2462.TW, RSI(talib): 63.15899516369071
8110.TW, RSI(talib): 62.03973067098008
2427.TW, RSI(talib): 66.67105790026062
1229.TW, RSI(talib): 61.326006253778495
6243.TW, RSI(talib): 60.82405090660148
3715.TW, RSI(talib): 71.20020750918444
5469.TW, RSI(talib): 71.74932918970511  !
3617.TW, RSI(talib): 67.89071381290367
1515.TW, RSI(talib): 74.29481014737436
3014.TW, RSI(talib): 77.01265704307619  !
8011.TW, RSI(talib): 70.35113165746904  !
1310.TW, RSI(talib): 60.80163422114939
8271.TW, RSI(talib): 71.66180428038619
6451.TW, RSI(talib): 72.89181388401491  !
4766.TW, RSI(talib): 63.751855008619486
9927.TW, RSI(talib): 62.97608322251771
6672.TW, RSI(talib): 61.049003613079286
2816.TW, RSI(talib): 74.05915604329807
1307.TW, RSI(talib): 68.32650464196254
2025.TW, RSI(talib): 79.29327860640664
3450.TW, RSI(talib): 75.78362509555538
--------------
3533.TW failed ('NoneType' object has no attribute 'text').
9945.TW failed (index 0 is out of bounds for axis 0 with size 0).
